1777,福建中医药大学,福建,561 ,529 ,3707 ,9100,11,,
1828,江西理工大学,江西,540 ,529 ,6817 ,9100,5,,
1829,江西农业大学,江西,534 ,529 ,8035 ,9100,13,,
2383,广西中医药大学,广西,542 ,529 ,6463 ,9100,3,,
2431,海南师范大学,海南,543 ,529 ,6293 ,9100,29,,
2677,陕西中医药大学,陕西,538 ,529 ,7190 ,9100,4,,
2743,兰州财经大学,甘肃,543 ,529 ,6293 ,9100,25,,
1082,天津职业技术师范大学,天津,533 ,528 ,8242 ,9336,9,,
1543,江苏海洋大学(淮海工学院）,江苏,536 ,528 ,7593 ,9336,11,,
2689,西安文理学院,陕西,533 ,528 ,8242 ,9336,4,,
1117,河北工程大学,河北,538 ,527 ,7190 ,9576,18,,
1337,长春工业大学,吉林,536 ,527 ,7593 ,9576,13,,
1347,长春师范大学,吉林,536 ,527 ,7593 ,9576,24,,
1387,哈尔滨医科大学,黑龙江,534,527 ,8035,9576,3,,
1399,哈尔滨金融学院,黑龙江,538 ,527 ,7190 ,9576,16,,
2005,郑州轻工业大学,河南,538 ,527 ,7190 ,9576,9,,
2186,吉首大学,湖南,530 ,527 ,8859 ,9576,6,,
1078,天津农学院,天津,539 ,526 ,7010 ,9807,28,,
1084,天津商业大学,天津,546 ,526 ,5818 ,9807,54,,
1086,天津体育学院,天津,534 ,526 ,8035 ,9807,14,,
1255,沈阳理工大学,辽宁,535 ,526 ,7818 ,9807,8,,
1345,吉林师范大学,吉林,542 ,526 ,6463 ,9807,24,,
2390,广西民族大学,广西,535 ,526 ,7818 ,9807,15,,
2811,新疆财经大学,新疆,526 ,526 ,9807 ,9807,2,,
1144,华北科技学院,河北,541 ,525 ,6622 ,10020,63,,
1341,长春中医药大学,吉林,540 ,525 ,6817 ,10020,14,,
1343,北华大学,吉林,530 ,525 ,8859 ,10020,10,,
1693,淮北师范大学,安徽,529 ,525 ,9100 ,10020,7,,
1774,福建农林大学,福建,535 ,525 ,7818 ,10020,18,,
1842,江西科技师范大学,江西,533 ,525 ,8242 ,10020,12,,
2009,河南农业大学,河南,531 ,525 ,8652 ,10020,9,,
2169,湖北第二师范学院,湖北,536 ,525 ,7593 ,10020,17,,
2313,五邑大学,广东,525 ,525 ,10020 ,10020,1,,
2619,云南民族大学,云南,529 ,525 ,9100 ,10020,9,,
6003,中北大学（太原）,山西,547 ,525 ,5648 ,10020,103,,
6008,山西师范大学,山西,548 ,525 ,5500 ,10020,689,,
1388,黑龙江中医药大学,黑龙江,541 ,524 ,6622 ,10258,14,,
1541,江苏理工学院,江苏,531 ,524 ,8652 ,10258,12,,
1931,山东交通学院,山东,527 ,524 ,9576 ,10258,8,,
2195,湖南理工学院,湖南,532 ,524 ,8450 ,10258,13,,
2380,桂林理工大学,广西,535 ,524 ,7818 ,10258,13,,
2607,云南农业大学,云南,531 ,524 ,8652 ,10258,5,,
2611,云南中医药大学,云南,532 ,524 ,8450 ,10258,6,,
2680,陕西理工大学,陕西,529 ,524 ,9100 ,10258,11,,
1539,南京晓庄学院,江苏,533,523,8242,10496,5,,
1843,南昌工程学院,江西,525 ,523 ,10020 ,10496,6,,
2012,河南中医药大学,河南,525 ,523 ,10020 ,10496,3,,
2024,郑州航空工业管理学院,河南,533 ,523 ,8242 ,10496,24,,
2744,西北民族大学,甘肃,529 ,523 ,9100 ,10496,8,,
1122,河北建筑工程学院,河北,522,522,10739,10739,2,,
1132,廊坊师范学院,河北,525 ,522 ,10020 ,10739,10,,
1211,内蒙古师范大学,内蒙古,539 ,522 ,7010 ,10739,62,,
2008,中原工学院,河南,525 ,522 ,10020 ,10739,6,,
2015,河南师范大学,河南,535 ,522 ,7818 ,10739,20,,
2447,重庆三峡学院,重庆,529 ,522 ,9100 ,10739,10,,
2486,四川轻化工大学,四川,524 ,522 ,10258 ,10739,3,,
6002,太原科技大学,山西,540 ,522 ,6817 ,10739,196,,
1381,黑龙江科技大学,黑龙江,542 ,521 ,6463 ,10986,55,,
1593,江苏第二师范学院,江苏,528,521 ,9336,10986,20,,
1835,赣南师范大学,江西,527 ,521 ,9576 ,10986,24,,
2398,广西财经学院,广西,537 ,521 ,7393 ,10986,8,,
2448,长江师范学院,重庆,524 ,521 ,10258 ,10986 ,5,,
2495,西华师范大学,四川,532 ,521 ,8450 ,10986,11,,
1207,内蒙古科技大学,内蒙古,530 ,520 ,8859 ,11266,20,,
1275,沈阳师范大学,辽宁,526 ,520 ,9807 ,11266,10,,
1353,吉林工商学院,吉林,527 ,520 ,9576 ,11266,22,,
1355,长春工程学院,吉林,523 ,520 ,10496 ,11266,3,,
1532,徐州工程学院,江苏,531 ,520 ,8652 ,11266,30,,
2316,东莞理工学院,广东,536,520 ,7593,11266,9,,
2559,贵州师范大学,贵州,534 ,520 ,8035 ,11266,7,,
2622,云南警官学院,云南,525 ,520 ,10020 ,11266,3,,
1271,辽宁中医药大学,辽宁,524 ,519 ,10258 ,11528,4,,
1754,合肥师范学院,安徽,531,519 ,8652,11528,10,,
1782,泉州师范学院,福建,538 ,519 ,7190 ,11528,27,,
1836,井冈山大学,江西,523 ,519 ,10496 ,11528,8,,
2791,北方民族大学,宁夏,530 ,519 ,8859 ,11528,28,,
,福建工程学院,福建,528 ,519 ,9336 ,11528,20,,
8017,景德镇陶瓷大学,江西,531 ,518 ,8652 ,11802,10,,
1391,齐齐哈尔大学,黑龙江,529 ,517 ,9100 ,12050,38,,
2116,武汉体育学院,湖北,524 ,517 ,10258 ,12050,9,,
2475,重庆第二师范学院,重庆,520,517 ,11266,12050,4,,
2297,岭南师范学院,广东,520 ,516 ,11266 ,12326,6,,
2362,广东第二师范学院,广东,525 ,516 ,10020 ,12326 ,4,,
2567,贵州财经大学,贵州,530 ,516 ,8859 ,12326,8,,
2568,贵州民族大学,贵州,530,516 ,8859,12326,4,,
2679,延安大学,陕西,527,516,9576,12326,12,,
2736,甘肃农业大学,甘肃,520 ,516 ,11266 ,12326,5,,
2778,青海师范大学,青海,521 ,516 ,10986 ,12326,10,,
6005,山西农业大学,山西,531 ,516 ,8652 ,12326,227,,
6016,山西中医药大学,山西,545 ,516 ,5966 ,12326,311,,
1534,常州工学院,江苏,521 ,515 ,10986 ,12587,15,,
2496,绵阳师范学院,四川,522 ,515 ,10739 ,12587,10,,
2686,西安体育学院,陕西,522,515 ,10739,12587,4,,
2112,湖北民族学院,湖北,526 ,514 ,9807 ,12837,26,,
2301,广东技术师范大学,广东,524,514,10258,12837,26,,
2682,咸阳师范学院,陕西,525,514,10020,12837,5,,
2041,南阳理工学院,河南,519 ,513 ,11528 ,13121,13,,
2432,海南医学院,海南,523 ,513 ,10496 ,13121,4,,
2659,西藏民族大学,陕西,522 ,512 ,10739 ,13413,32,,
2658,西藏大学,西藏,530 ,511 ,8859 ,13658,7,,
1384,黑龙江八一农垦大学,黑龙江,518 ,510 ,11802 ,13880,10,,
1906,潍坊医学院,山东,538 ,510 ,7190 ,13880,10,,
6009,太原师范学院,山西,544 ,510 ,6128 ,13880,1404,,
1516,盐城师范学院,江苏,515 ,509 ,12587 ,14160,8,,
1691,阜阳师范学院,安徽,518 ,509 ,11802 ,14160,18,,
1776,福建医科大学,福建,529 ,508 ,9100 ,14445,12,,
1907,山东第一医科大学,山东,509 ,508 ,14160 ,14445,5,,
2386,南宁师范大学,广西,529 ,508 ,9100 ,14445,18,,
1282,沈阳体育学院,辽宁,523 ,507 ,10496 ,14734,13,,
1833,上饶师范学院,江西,511 ,507 ,13658 ,14734,13,,
6011,晋中学院,山西,529 ,507 ,9100 ,14734,65,,
1212,内蒙古民族大学,内蒙古,519 ,506 ,11528 ,15004,20,,
1249,内蒙古科技大学包头师范学院,内蒙古,517 ,506 ,12050 ,15004,16,,
2210,湖南工程学院,湖南,520 ,506 ,11266 ,15004,2,,
6010,山西大同大学,山西,545 ,506 ,5966 ,15004,854,,
8025,云南艺术学院,云南,507 ,506 ,14734 ,15004,3,,
,佳木斯大学,黑龙江,513 ,506 ,13121 ,15004,10,,
2807,新疆师范大学,新疆,514 ,505 ,12837 ,15268,2,,
6006,山西医科大学,山西,539 ,504 ,7010 ,15576,329,,
1277,鞍山师范学院,辽宁,520 ,503 ,11266 ,15878,20,,
2202,湖南人文科技学院,湖南,516 ,503 ,12326 ,15878,9,,
2681,宝鸡文理学院,陕西,522,503 ,10739,15878,15,,
6903,中北大学（朔州校区）,山西,529,503 ,9100,15878,100,,
1940,山东女子学院,山东,521 ,502 ,10986 ,16193,16,,
6065,太原工业学院,山西,526 ,502 ,9807 ,16193,211,,
2614,曲靖师范学院,云南,520 ,501 ,11266 ,16495,10,,
,韩山师范学院,广东,508 ,501 ,14445 ,16495,6,,
1405,黑龙江工程学院,黑龙江,520 ,500 ,11266 ,16811,14,,
2123,湖北医药学院,湖北,507 ,500 ,14734 ,16811,8,,
6014,忻州师范学院,山西,519 ,500 ,11528 ,16811,257,,
6904,山西医科大学(汾阳学院）,山西,519,500 ,11528,16811,80,,
1392,牡丹江师范学院,黑龙江,516 ,499 ,12326 ,17137,20,,
2790,宁夏师范学院,宁夏,503 ,499 ,15878 ,17137,4,,
